Project,Class,Method,Line,Operator,Label,NumTestCovered,NumExecuteCovered,NumMutantAssertion,NumClassAssertion,TypeReturn,DIT,NOCh,VG,TLOC,NBD,Ce,Ca,I
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,debatch,89,ConditionalsBoundaryMutator,SURVIVED,49,49,54,55,Ljava/util/Map,1,0,3,21,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,debatch,89,NegateConditionalsMutator,SURVIVED,49,49,54,55,Ljava/util/Map,1,0,3,21,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Debatcher,debatch,99,VoidMethodCallMutator,KILLED,49,49,54,55,Ljava/util/Map,1,0,3,21,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DebatcherException,getErrorCode,19,EmptyObjectReturnValsMutator,KILLED,27,27,54,54,Ljava/lang/String,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,getPropertiesFromResource,103,VoidMethodCallMutator,KILLED,1,51,3,6,Ljava/util/Properties,2,0,1,8,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,getPropertiesFromResource,105,NullReturnValsMutator,KILLED,1,51,3,6,Ljava/util/Properties,2,0,1,8,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,110,NegateConditionalsMutator,KILLED,2,52,6,6,Z,2,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,111,NegateConditionalsMutator,SURVIVED,1,1,3,6,Z,2,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,113,BooleanFalseReturnValsMutator,SURVIVED,1,1,3,6,Z,2,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,initFromEnvVar,116,BooleanTrueReturnValsMutator,KILLED,1,51,3,6,Z,2,0,3,10,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,initFromFile,130,BooleanFalseReturnValsMutator,SURVIVED,1,1,3,6,Z,2,0,2,13,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,initFromLocal,140,BooleanFalseReturnValsMutator,SURVIVED,1,51,3,6,Z,2,0,1,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,setList,145,NegateConditionalsMutator,SURVIVED,2,104,6,6,[Ljava/lang/String,2,0,2,4,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,setList,145,NullReturnValsMutator,KILLED,2,104,6,6,[Ljava/lang/String,2,0,2,4,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,toAbsolute,167,EmptyObjectReturnValsMutator,SURVIVED,1,1,3,6,Ljava/lang/String,2,0,1,12,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,toPath,171,NegateConditionalsMutator,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,toPath,171,NegateConditionalsMutator,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,toPath,176,NegateConditionalsMutator,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,toPath,176,NegateConditionalsMutator,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,toPath,179,NullReturnValsMutator,KILLED,2,52,6,6,Ljava/nio/file/Path,2,0,5,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,DefaultConfig,46,NegateConditionalsMutator,KILLED,2,52,6,6,V,2,0,3,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,DefaultConfig,47,NegateConditionalsMutator,KILLED,2,52,6,6,V,2,0,3,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,DefaultConfig,52,VoidMethodCallMutator,KILLED,2,52,6,6,V,2,0,3,11,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,getBufferSize,60,PrimitiveReturnsMutator,KILLED,21,96,6,7,I,2,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,getOutputDirectory,65,NullReturnValsMutator,KILLED,21,309,6,7,Ljava/nio/file/Path,2,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,getPropertiesFromFile,95,VoidMethodCallMutator,KILLED,1,1,3,6,Ljava/util/Properties,2,0,1,5,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultConfig,getPropertiesFromFile,96,NullReturnValsMutator,KILLED,1,1,3,6,Ljava/util/Properties,2,0,1,5,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,101,NegateConditionalsMutator,KILLED,38,97,32,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,102,VoidMethodCallMutator,KILLED,14,15,2,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,106,NegateConditionalsMutator,KILLED,25,84,6,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,107,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,108,NegateConditionalsMutator,KILLED,24,83,4,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,109,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,115,NegateConditionalsMutator,KILLED,49,109,54,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,116,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,120,NegateConditionalsMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,121,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,126,NegateConditionalsMutator,KILLED,36,98,28,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,127,VoidMethodCallMutator,KILLED,2,3,2,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,131,NegateConditionalsMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,132,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,137,NegateConditionalsMutator,KILLED,35,97,26,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,137,NegateConditionalsMutator,KILLED,35,97,26,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,138,VoidMethodCallMutator,KILLED,22,84,2,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,142,NegateConditionalsMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,143,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,147,NegateConditionalsMutator,KILLED,26,88,8,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,148,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,152,NegateConditionalsMutator,KILLED,34,114,24,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,152,NegateConditionalsMutator,KILLED,34,114,24,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,153,VoidMethodCallMutator,KILLED,2,4,2,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,157,NegateConditionalsMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,158,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,164,NegateConditionalsMutator,KILLED,32,110,22,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,164,NegateConditionalsMutator,KILLED,32,110,22,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,165,NegateConditionalsMutator,KILLED,32,110,22,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,165,NegateConditionalsMutator,KILLED,32,110,22,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,166,NegateConditionalsMutator,KILLED,32,110,22,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,166,NegateConditionalsMutator,SURVIVED,32,110,22,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,167,VoidMethodCallMutator,KILLED,2,2,4,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,171,NegateConditionalsMutator,KILLED,31,111,18,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,172,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,176,NegateConditionalsMutator,KILLED,30,110,16,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,177,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,184,BooleanFalseReturnValsMutator,SURVIVED,48,1920,52,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,equals,188,BooleanTrueReturnValsMutator,KILLED,46,666,48,55,Z,2,0,3,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,equals,188,NegateConditionalsMutator,KILLED,46,666,48,55,Z,2,0,3,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,equals,188,NegateConditionalsMutator,KILLED,46,666,48,55,Z,2,0,3,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,equals,188,NegateConditionalsMutator,KILLED,46,666,48,55,Z,2,0,3,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,isNumeric,192,BooleanTrueReturnValsMutator,KILLED,42,102,40,55,Z,2,0,2,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,isNumeric,192,NegateConditionalsMutator,KILLED,42,102,40,55,Z,2,0,2,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,isNumeric,192,NegateConditionalsMutator,KILLED,42,102,40,55,Z,2,0,2,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,logError,201,NegateConditionalsMutator,SURVIVED,48,185,54,55,V,2,0,4,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,logError,204,NegateConditionalsMutator,SURVIVED,2,185,4,54,V,2,0,4,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,logError,207,NegateConditionalsMutator,KILLED,48,185,54,55,V,2,0,4,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,49,ConditionalsBoundaryMutator,SURVIVED,48,108,52,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,49,NegateConditionalsMutator,KILLED,48,108,52,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,49,NegateConditionalsMutator,KILLED,48,108,52,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,50,VoidMethodCallMutator,KILLED,2,2,4,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,55,NegateConditionalsMutator,KILLED,46,106,48,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,56,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,61,ConditionalsBoundaryMutator,SURVIVED,45,105,46,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,61,NegateConditionalsMutator,KILLED,45,105,46,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,61,NegateConditionalsMutator,KILLED,45,105,46,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,62,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,66,NegateConditionalsMutator,KILLED,44,104,44,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,67,VoidMethodCallMutator,KILLED,2,3,2,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,71,NegateConditionalsMutator,KILLED,43,103,42,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,72,VoidMethodCallMutator,KILLED,2,3,2,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,76,NegateConditionalsMutator,KILLED,42,102,40,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,76,NegateConditionalsMutator,KILLED,42,102,40,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,76,NegateConditionalsMutator,KILLED,42,102,40,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,77,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,79,NegateConditionalsMutator,KILLED,41,101,38,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,80,VoidMethodCallMutator,KILLED,5,53,2,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,86,NegateConditionalsMutator,KILLED,41,100,38,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,86,NegateConditionalsMutator,KILLED,41,100,38,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,87,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,91,NegateConditionalsMutator,KILLED,40,99,36,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,92,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,96,NegateConditionalsMutator,KILLED,39,98,34,55,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.DefaultValidator,validate,97,VoidMethodCallMutator,KILLED,1,1,2,54,Z,2,0,62,136,5,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,Delimiters,12,NegateConditionalsMutator,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,Delimiters,16,VoidMethodCallMutator,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,Delimiters,17,VoidMethodCallMutator,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,Delimiters,18,VoidMethodCallMutator,KILLED,49,49,54,55,V,1,0,2,9,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,getEOL,22,EmptyObjectReturnValsMutator,SURVIVED,31,574,18,55,Ljava/lang/String,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,getField,26,PrimitiveReturnsMutator,KILLED,49,16151,54,55,C,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,getSegmentTerminator,30,PrimitiveReturnsMutator,KILLED,49,14898,54,55,C,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,setLineWrap,43,NegateConditionalsMutator,SURVIVED,49,49,54,55,V,1,0,5,14,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,setLineWrap,43,NegateConditionalsMutator,SURVIVED,49,49,54,55,V,1,0,5,14,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,setLineWrap,45,NegateConditionalsMutator,SURVIVED,29,29,40,55,V,1,0,5,14,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.Delimiters,setLineWrap,47,NegateConditionalsMutator,SURVIVED,29,29,40,55,V,1,0,5,14,4,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.HierarchicalLevel,getChildcode,11,PrimitiveReturnsMutator,SURVIVED,30,308,18,55,I,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.HierarchicalLevel,getHlDataBuffer,15,NullReturnValsMutator,KILLED,30,2938,18,55,Ljava/lang/StringBuilder,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.HierarchicalLevel,getId,19,PrimitiveReturnsMutator,SURVIVED,30,616,18,55,I,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.HierarchicalLevel,getLevelCode,23,PrimitiveReturnsMutator,SURVIVED,30,1623,18,55,I,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.HierarchicalLevel,getParentId,27,PrimitiveReturnsMutator,SURVIVED,30,471,18,55,I,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,setCurrent,101,NegateConditionalsMutator,KILLED,49,13539,54,55,V,1,0,3,7,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,setCurrent,102,NegateConditionalsMutator,SURVIVED,49,13496,54,55,V,1,0,3,7,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,108,NegateConditionalsMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,120,NegateConditionalsMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,121,NegateConditionalsMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,124,ConditionalsBoundaryMutator,KILLED,49,93,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,124,NegateConditionalsMutator,KILLED,49,93,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,130,NegateConditionalsMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,138,MathMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,140,NegateConditionalsMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,144,NegateConditionalsMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,144,NegateConditionalsMutator,KILLED,49,95,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDataChunk,145,MathMutator,KILLED,33,60,54,55,V,1,0,8,32,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,current,47,EmptyObjectReturnValsMutator,KILLED,33,33047,22,55,Ljava/lang/String,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,field,51,NegateConditionalsMutator,KILLED,49,56033,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,field,55,ConditionalsBoundaryMutator,KILLED,49,56033,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,field,55,NegateConditionalsMutator,KILLED,49,56033,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,field,58,EmptyObjectReturnValsMutator,KILLED,49,56027,54,55,Ljava/lang/String,1,0,3,10,2,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,fileReadCompleted,62,BooleanFalseReturnValsMutator,KILLED,49,134,54,55,Z,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,fileReadCompleted,62,BooleanTrueReturnValsMutator,KILLED,49,134,54,55,Z,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,getDelimiters,66,NullReturnValsMutator,KILLED,49,112,54,55,Lorg/null0/x12/debatcher/Delimiters,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,isEOF,70,BooleanFalseReturnValsMutator,SURVIVED,30,2385,18,55,Z,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,isEOF,70,BooleanTrueReturnValsMutator,KILLED,30,2385,18,55,Z,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,isIeaFound,74,BooleanFalseReturnValsMutator,KILLED,31,111,18,55,Z,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,isIeaFound,74,BooleanTrueReturnValsMutator,SURVIVED,31,111,18,55,Z,1,0,1,3,1,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,78,NegateConditionalsMutator,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,79,VoidMethodCallMutator,KILLED,49,95,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,81,VoidMethodCallMutator,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,83,NegateConditionalsMutator,SURVIVED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,86,MathMutator,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,87,NegateConditionalsMutator,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,90,NegateConditionalsMutator,KILLED,32,72,20,55,Ljava/lang/String,1,0,5,18,3,0,0,0
edi-debatcher_0658bc2,org.null0.x12.debatcher.SegmentReader,next,94,EmptyObjectReturnValsMutator,KILLED,49,13496,54,55,Ljava/lang/String,1,0,5,18,3,0,0,0
2021sp-420-Team-Indecision_f76d229,team.indecision.Command.AddClassCommand,execute,36,NegateConditionalsMutator,KILLED,48,69,106,128,Ljava/lang/String,2,0,3,17,3,21,3,0.875
2021sp-420-Team-Indecision_f76d229,team.indecision.Command.AddClassCommand,execute,39,NegateConditionalsMutator,KILLED,48,68,106,128,Ljava/lang/String,2,0,3,17,3,21,3,0.875
2021sp-420-Team-Indecision_f76d229,team.indecision.Command.AddClassCommand,execute,52,EmptyObjectReturnValsMutator,KILLED,48,69,106,128,Ljava/lang/String,2,0,3,17,3,21,3,0.875
2021sp-420-Team-Indecision_f76d229,team.indecision.Command.AddFieldCommand,execute,43,NegateConditionalsMutator,KILLED,11,13,25,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
2021sp-420-Team-Indecision_f76d229,team.indecision.Command.AddFieldCommand,execute,45,NegateConditionalsMutator,KILLED,8,10,19,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
2021sp-420-Team-Indecision_f76d229,team.indecision.Command.AddFieldCommand,execute,57,EmptyObjectReturnValsMutator,KILLED,11,13,25,128,Ljava/lang/String,2,0,3,16,3,21,3,0.875
